,osrm_distance,osrm_duration
87232,1524.3,199.0
87233,30098.7,2095.3
87234,8483.4,746.5
87235,6435.1,824.0
87236,11098.0,797.7
87237,321.0,46.7
87238,1738.4,183.5
87239,916.9,121.8
87240,2329.5,246.4
87241,1196.7,131.2
87242,8031.9,822.6
87243,1718.7,224.3
87244,1023.8,132.8
87245,6977.0,670.9
87246,1750.0,255.5
87248,7939.1,827.9
87249,13625.1,1078.6
87250,3278.4,440.9
87251,2237.4,304.8
87252,888.1,125.6
87253,4450.9,477.6
87254,2937.9,317.1
87255,9413.2,953.4
87256,3188.2,332.5
87257,1151.2,158.2
87258,2734.1,313.1
87259,2553.5,294.0
87260,1731.5,271.9
87262,4888.2,511.9
87263,3314.2,360.1
87264,1090.7,147.5
87265,3782.4,523.3
87266,1373.1,187.2
87267,10831.1,1141.5
87268,6020.6,597.4
87269,2518.3,343.0
87270,28995.9,1782.1
87271,2672.1,311.8
87272,16077.6,1215.6
87273,14795.0,1100.7
87274,2467.6,311.3
87275,1682.0,205.8
87276,2738.4,394.8
87277,2829.1,271.0
87278,2699.9,268.9
87279,2985.1,381.1
87280,2351.0,245.3
87281,1809.7,278.2
87282,8047.2,702.0
87283,3676.8,512.8
87284,7953.2,708.7
87285,2610.8,342.9
87286,1349.8,157.9
87287,19977.4,1597.7
87288,14078.3,1022.5
87289,3054.8,433.3
87290,1817.6,252.6
87291,53.4,3.0
87292,4255.4,424.7
87293,3604.0,409.6
87294,2607.6,250.7
87295,3737.7,448.4
87296,4349.7,484.4
87297,7885.7,798.4
87298,6735.0,781.5
87299,395.5,42.9
87300,1470.2,195.2
87301,3485.3,555.5
87302,1674.1,230.4
87303,3792.8,487.9
87304,4709.6,499.4
87305,942.7,126.2
87306,4475.3,482.2
87307,2656.4,311.5
87308,3949.8,447.6
87309,415.2,58.7
87310,14729.0,1174.0
87311,2713.2,354.4
87312,4557.4,420.1
87313,889.0,116.5
87314,21799.4,1299.9
87315,8099.2,823.2
87316,9420.1,989.4
87317,4814.3,498.6
87318,1874.3,238.5
87319,5044.0,579.9
87320,6033.3,515.6
87321,3684.4,484.1
87322,6383.4,601.7
87323,3078.7,380.1
87324,2909.3,308.2
87325,978.0,101.6
87326,1410.8,197.8
87327,1597.2,165.7
87328,1057.6,83.0
87329,8369.3,812.5
87330,990.3,135.0
87331,1282.0,139.8
87332,1276.3,175.4
87333,10014.8,817.5
87334,3960.8,533.8
87335,1946.3,256.7
87337,769.2,127.3
87338,875.5,107.8
87339,5605.5,687.8
87340,1806.6,215.2
87341,7055.3,556.8
87342,3599.4,473.7
87343,1419.9,199.4
87344,2763.0,304.9
87345,1768.4,233.8
87347,3874.8,430.6
87348,9136.1,731.3
87349,2627.5,307.3
87350,3034.9,419.8
87351,1684.0,223.9
87352,1087.9,145.1
87353,9839.7,1084.8
87354,1743.3,204.9
87355,3786.8,481.2
87356,1678.2,150.4
87357,782.4,101.3
87358,614.5,108.3
87359,7313.4,791.3
87360,1080.8,154.9
87361,2173.3,187.3
87362,1674.2,163.0
87363,4663.7,671.5
87364,2679.1,346.7
87365,15108.9,1077.2
87366,1645.6,177.6
87367,2336.1,259.1
87368,1263.7,116.4
87369,3585.3,495.3
87370,1120.2,151.1
87371,2031.6,248.4
87372,1046.9,91.3
87373,1222.6,122.2
87374,820.2,123.5
87375,1502.6,206.3
87376,865.1,118.7
87377,2783.2,358.0
87378,3737.6,352.0
87379,1819.9,232.8
87380,2451.9,268.3
87381,1779.9,147.1
87382,2366.3,319.2
87383,2088.4,264.8
87384,947.7,112.1
87385,22808.5,1232.9
87386,2685.4,283.2
87387,772.7,106.2
87388,2229.4,299.3
87389,2831.4,332.8
87390,3452.8,383.1
87391,16378.3,1229.8
87392,2796.4,280.1
87393,29080.8,1746.4
87394,1619.3,202.3
87395,2979.0,318.3
87396,19056.9,1511.4
87397,2543.9,386.3
87398,2250.5,314.3
87399,1549.1,199.0
87400,1585.3,206.6
87401,3664.3,458.7
87402,13295.4,1045.4
87403,6715.9,608.5
87404,1733.0,167.7
87405,3158.8,402.5
87406,4204.5,427.8
87407,1025.1,155.4
87408,658.4,94.3
87409,671.0,99.7
87410,1672.9,223.3
87411,3344.7,439.9
87412,2960.1,362.2
87413,5913.9,588.3
87414,7770.1,1045.5
87415,6682.6,522.4
87416,1968.9,246.0
87418,2141.5,253.8
87419,535.0,61.4
87420,3764.9,569.4
87421,964.9,109.6
87423,2515.9,273.5
87424,4623.7,464.0
87425,10624.5,748.2
87426,12114.5,1069.7
87427,5013.6,489.1
87428,2178.6,248.4
87429,2713.1,314.1
87430,5945.2,670.6
87431,10922.4,871.1
87432,806.0,70.0
87433,6467.3,550.2
87434,1936.8,272.1
87435,1258.9,161.3
87436,3455.4,296.2
87437,4376.2,480.9
87438,1369.3,187.1
87439,1409.7,172.2
87440,1484.7,174.7
87441,4092.1,516.6
87442,2858.6,386.0
87443,4447.9,561.0
87444,17556.1,1486.6
87445,5976.4,565.3
87446,2024.6,256.3
87447,6646.3,763.8
87448,4670.0,447.0
87449,6465.2,555.2
87450,3429.1,367.1
87451,22651.0,1304.1
87452,11864.4,1051.2
87453,3917.9,456.4
87454,3746.2,375.1
87455,4615.2,532.5
87456,1379.7,195.7
87457,2856.3,382.4
87458,12275.4,1043.7
87459,2330.0,237.6
87460,5465.2,531.8
87461,1350.8,175.4
87462,1157.5,169.6
87463,3091.3,330.0
87464,5403.8,685.9
87465,450.3,71.3
87466,2553.4,342.0
87467,3206.3,319.9
87468,1524.3,225.3
87469,18856.0,1166.4
87470,9501.3,834.2
87471,2170.4,266.6
87472,2519.0,294.3
87473,1009.6,137.1
87474,3891.6,466.9
87475,1044.9,120.0
87476,2108.9,288.4
87477,6074.1,708.2
87478,2645.7,283.6
87479,6665.9,741.0
87480,2175.5,283.9
87481,3455.4,307.7
87482,21149.7,1368.1
87483,1677.9,152.5
87484,12059.5,934.4
87485,3272.7,361.8
87486,1790.7,196.4
87487,2215.8,216.4
87488,1452.7,191.7
87489,1136.0,156.2
87490,1146.7,102.8
87491,2855.3,289.3
87492,1618.4,195.7
87493,2767.9,301.1
87494,4153.9,545.8
87495,3704.8,419.2
87496,1085.8,132.2
87497,3589.9,347.0
87498,2729.4,394.3
87499,1301.4,138.5
87500,1963.1,284.2
87501,873.5,124.8
87502,5083.9,581.5
87504,2756.7,342.7
87505,290.7,41.9
87506,2521.6,307.4
87507,2896.3,339.5
87508,4011.1,487.8
87509,8557.9,692.8
87510,13096.0,1120.1
87511,1315.1,208.6
87512,2693.0,284.1
87513,4513.5,579.1
87514,6689.2,634.5
87515,2857.1,258.2
87516,2318.2,246.2
87517,695.5,93.1
87518,1794.4,194.0
87520,28696.8,1750.5
87521,1424.6,225.8
87522,1939.3,281.8
87523,3279.8,375.2
87524,4446.5,490.3
87525,3607.2,348.2
87526,15169.0,1112.2
87527,3321.1,484.1
87528,635.4,77.0
87529,3397.4,426.9
87530,4415.5,403.1
87532,4840.8,477.9
87533,3571.9,382.0
87534,5068.9,660.6
87535,1544.6,192.7
87536,12486.5,1238.7
87537,767.5,136.3
87538,9751.6,898.5
87539,2982.0,431.3
87540,1300.5,186.7
87541,10875.8,736.2
87542,20960.6,1188.8
87543,4605.8,594.2
87544,2120.2,217.6
87545,18075.2,1523.1
87546,2730.5,346.8
87547,2196.8,201.7
87548,3431.6,316.9
87549,4194.9,403.1
87550,4058.4,418.4
87551,10368.6,738.8
87552,10357.4,875.9
87553,11005.4,818.4
87554,4584.0,532.1
87555,982.6,93.6
87556,1271.8,209.7
87557,8805.6,713.9
87559,2093.4,243.9
87560,2552.5,250.4
87561,2348.4,212.7
87562,6481.7,548.8
87563,2765.9,328.7
87564,3686.2,408.3
87565,1786.6,255.4
87566,2459.4,246.9
87567,2053.3,281.6
87568,1089.2,157.7
87569,4433.7,438.9
87570,1713.4,232.6
87571,2912.9,249.8
87572,1587.2,248.8
87574,4444.3,449.4
87575,7958.6,763.3
87576,3093.5,385.8
87577,3491.3,365.3
87578,12211.8,917.0
87579,8524.6,853.3
87580,2055.0,199.7
87581,13976.7,927.8
87582,2816.1,369.5
87583,4375.1,553.9
87584,1334.3,198.8
87585,13011.3,946.1
87586,998.6,140.1
87587,2461.1,283.9
87589,1269.6,176.5
87590,4885.0,564.9
87591,1242.5,174.5
87592,5777.7,717.5
87593,3188.9,451.7
87594,5031.7,474.6
87595,1852.3,184.0
87596,3112.8,403.9
87597,2715.5,366.8
87598,1051.4,141.3
87599,1238.1,206.3
87600,13959.3,1156.2
87602,3801.3,357.4
87603,1159.8,164.2
87604,2902.3,388.0
87605,925.4,115.8
87606,3103.6,398.4
87607,1405.6,198.9
87608,1095.8,154.0
87609,3126.2,356.4
87610,3470.1,392.1
87611,2323.7,222.4
87612,5906.9,584.1
87613,2090.1,205.8
87614,3277.1,392.3
87615,7422.9,688.2
87616,1161.2,153.8
87617,3027.5,392.6
87618,1362.6,200.7
87619,10305.2,1057.2
87620,5611.2,561.8
87621,1806.1,231.0
87622,4157.6,459.0
87623,1518.5,160.3
87624,5557.0,632.1
87625,4763.3,570.1
87626,3025.6,381.7
87627,1846.1,257.7
87628,7499.3,784.0
87629,5097.5,455.1
87630,12254.8,983.6
87631,1354.0,144.5
87632,2140.7,319.4
87633,15248.7,1130.8
87634,4686.8,536.8
87635,2193.1,252.9
87636,11762.6,869.2
87637,4248.9,399.9
87638,4693.9,513.5
87639,1143.3,104.5
87640,2734.0,275.2
87641,3610.1,345.4
87642,3671.1,384.1
87643,3992.4,354.7
87644,9932.1,941.2
87645,1338.4,129.1
87646,4999.2,612.4
87647,21751.0,1227.1
87648,1808.7,241.8
87649,1482.9,151.4
87650,2191.7,306.4
87651,2882.8,306.7
87652,18164.9,1038.6
87653,18117.6,1079.7
87654,2362.6,326.3
87655,12781.4,983.8
87656,2870.2,385.1
87657,2502.8,283.6
87658,3073.3,355.1
87659,4483.1,492.7
87660,1929.9,277.3
87661,1887.1,203.2
87662,5491.5,631.2
87663,4349.5,576.8
87664,3143.8,288.4
87665,1167.5,152.2
87666,1996.4,201.6
87667,3158.7,332.2
87668,2343.8,312.5
87669,3555.2,414.8
87670,1007.5,143.9
87671,5173.3,654.2
87672,3057.0,392.3
87673,1341.6,178.1
87674,689.5,100.8
87675,97.5,7.5
87676,15808.6,925.0
87677,939.5,130.5
87678,916.6,125.3
87679,3141.6,438.0
87680,1855.8,298.1
87681,40618.5,2455.1
87682,3215.6,361.6
87683,2422.6,309.8
87684,8631.0,913.1
87685,3363.4,363.1
87686,2376.9,380.5
87687,633.9,88.9
87688,1047.3,162.4
87689,5234.0,561.4
87690,2470.7,317.1
87691,3785.4,439.8
87693,1826.7,208.7
87694,2849.9,341.2
87695,5620.1,690.6
87696,892.4,130.3
87697,5583.4,705.6
87698,4794.6,419.2
87699,7003.7,664.0
87700,2001.8,261.2
87701,4148.0,465.8
87702,2626.4,331.0
87703,3987.9,420.9
87704,1670.7,194.2
87705,3302.5,350.0
87706,854.3,126.2
87707,1267.6,190.8
87708,1269.0,176.7
87709,1498.9,147.5
87710,2583.5,238.5
87711,1237.9,136.1
87712,1981.2,227.0
87713,1877.2,191.7
87714,2315.9,294.7
87715,15020.6,1062.0
87716,3647.2,337.7
87717,23304.5,1386.5
87718,2862.2,254.7
87719,2197.1,302.2
87720,5017.4,544.1
87721,2288.0,269.8
87722,12529.2,1053.3
87723,3047.1,346.9
87724,12164.8,979.8
87725,2672.2,337.3
87726,1540.7,199.2
87727,2608.5,342.4
87728,1506.7,190.0
87729,1856.0,214.8
87730,1411.5,184.1
87731,1257.1,187.7
87732,4265.8,404.0
87733,3767.9,388.6
87734,2069.5,285.3
87735,770.2,112.4
87736,7468.1,801.4
87737,1438.7,204.1
87738,5136.7,420.6
87739,20297.7,1121.7
87740,678.3,101.1
87741,17016.7,1100.8
87742,3345.1,424.6
87743,2744.4,373.4
87744,2461.6,276.2
87745,2500.9,342.9
87746,1461.2,196.2
87748,3966.3,417.2
87749,1192.7,158.6
87750,3800.3,466.5
87751,5230.9,737.1
87752,3649.6,432.3
87753,1316.3,171.5
87754,2905.9,280.4
87755,29225.7,1977.1
87756,612.6,76.6
87757,2939.4,305.0
87758,2989.8,383.5
87759,1752.1,234.9
87760,3574.4,429.7
87761,2289.2,360.4
87762,1836.1,244.5
87763,15371.3,1204.9
87764,2101.9,250.7
87765,4492.4,601.6
87766,1382.6,225.7
87767,8275.7,614.0
87768,3897.0,452.9
87769,903.5,114.2
87770,8759.6,987.6
87771,1939.7,296.1
87772,6309.1,768.8
87773,7071.2,774.4
87774,1822.2,254.4
87775,2282.3,290.7
87776,5289.9,448.5
87777,3491.1,340.0
87778,2657.3,306.6
87779,5049.6,578.4
87780,10848.2,896.0
87781,2724.5,345.8
87782,12410.7,1101.3
87783,1242.8,183.2
87784,5670.8,570.8
87785,7038.4,730.3
87786,2649.1,265.4
87787,2374.2,262.8
87788,5954.5,776.9
87789,1737.8,191.0
87790,1376.1,180.9
87791,5001.7,543.4
87792,2385.0,312.2
87793,20822.8,1329.2
87794,2144.5,294.7
87795,2578.9,371.0
87796,2784.2,381.4
87798,1941.4,223.0
87799,1650.9,203.4
87800,6479.7,699.2
87801,5376.7,583.2
87802,6448.7,628.9
87803,2782.2,361.3
87804,4513.3,550.4
87805,3047.7,308.1
87806,6060.6,601.5
87807,1263.3,176.8
87808,4643.1,527.2
87809,6229.4,775.8
87810,11083.4,916.5
87811,1960.5,203.1
87812,5321.2,629.6
87813,1158.3,154.6
87814,2098.9,239.6
87816,7778.0,782.9
87817,23053.5,1337.4
87818,2199.3,230.7
87819,6962.2,645.1
87820,2204.0,296.2
87821,3333.8,436.7
87822,15402.9,1236.9
87823,7131.9,725.2
87824,4529.0,457.2
87825,2617.6,301.6
87826,5470.2,392.6
87827,5226.5,613.3
87828,5691.5,552.0
87829,8956.6,841.9
87830,3023.3,287.8
87831,4070.3,358.0
87832,2943.7,368.9
87833,2526.7,370.1
87834,3914.3,367.0
87835,1817.4,246.3
87836,1590.0,203.8
87837,2644.0,300.8
87838,3361.4,491.2
87839,2125.3,274.1
87840,30288.3,1970.7
87841,3650.3,431.6
87842,1920.0,172.5
87843,2882.3,389.2
87844,1270.8,189.8
87845,2276.6,272.2
87846,817.1,106.6
87847,2876.1,391.3
87848,1742.5,201.6
87849,1458.3,194.7
87850,865.0,128.9
87851,1936.3,263.0
87853,1724.2,230.3
87854,3290.5,416.2
87855,2624.9,352.4
87856,3255.6,459.2
87857,3039.7,303.5
87858,1274.7,181.8
87859,2295.4,257.2
87860,1528.0,183.1
87862,5491.3,548.0
87863,14893.9,1108.1
87864,1098.0,164.9
87865,4134.9,559.7
87866,1271.3,183.9
87867,3970.7,500.6
87868,1455.8,202.4
87869,9435.8,866.3
87870,1199.6,128.9
87872,469.7,62.8
87873,2192.3,256.2
87874,3236.1,437.2
87875,1212.7,168.9
87876,14767.8,1064.3
87877,4982.2,497.1
87878,1330.9,208.6
87879,3305.9,337.9
87880,1856.7,212.3
87881,3223.9,302.5
87882,6438.1,572.5
87883,23256.1,1360.0
87884,6577.8,659.0
87885,14264.5,1149.3
87886,1381.7,127.4
87887,2721.6,292.6
87888,5950.8,705.2
87889,14142.8,1011.8
87890,988.0,116.4
87891,1101.0,134.7
87892,1.3,0.1
87893,1318.9,202.1
87894,2477.2,314.9
87895,22426.2,1396.9
87896,1747.1,235.4
87897,8002.6,659.8
87898,4955.2,449.9
87899,1307.9,160.2
87900,1929.4,202.7
87901,9586.9,778.0
87902,1323.6,106.3
87903,3542.8,367.4
87904,1616.9,259.5
87905,2084.2,241.4
87906,713.9,115.7
87907,3003.7,407.8
87908,12790.1,1014.0
87909,3628.7,464.8
87910,3849.6,447.2
87911,1176.2,165.3
87912,3654.8,368.2
87913,3221.9,294.8
87914,1311.1,139.0
87915,8431.4,1003.9
87916,2738.5,353.1
87917,23304.1,1292.7
87918,3248.6,368.0
87919,19134.0,1120.1
87920,2363.3,337.7
87921,3296.4,372.8
87922,2090.8,290.8
87923,1017.4,139.3
87924,3774.2,494.3
87925,2985.3,265.0
87926,8906.7,1059.0
87927,14750.7,1078.3
87928,2972.5,325.5
87929,3058.0,321.8
87930,1720.9,239.3
87931,15104.2,1093.9
87932,33818.1,1938.1
87933,3113.7,430.5
87934,2870.4,385.4
87935,17136.2,1426.1
87936,22366.6,1411.9
87937,742.0,62.0
87938,8685.5,526.9
87939,1820.8,181.7
87940,2893.8,370.1
87941,12430.5,980.0
87942,3786.4,543.8
87943,1344.5,182.1
87944,3714.9,412.4
87945,3878.7,402.9
87946,22964.4,1364.0
87947,12371.9,1112.8
87948,1716.5,226.6
87949,3208.7,295.9
87950,1075.8,101.8
87951,24227.2,1449.1
87952,2458.7,287.1
87953,1935.0,209.3
87954,13583.9,1222.0
87955,2367.8,217.5
87956,1173.8,160.4
87957,1799.7,241.9
87958,741.3,102.9
87959,1002.0,122.6
87960,1118.2,134.2
87961,831.8,136.6
87962,4379.3,561.3
87963,1826.0,241.0
87965,4284.0,411.1
87966,3094.5,325.2
87967,2814.0,328.1
87968,3543.0,410.6
87969,3006.4,423.4
87970,27302.9,1609.6
87971,3557.1,428.3
87972,4810.7,560.4
87973,2156.3,304.8
87974,1997.9,288.6
87975,28644.3,1867.9
87976,14764.1,1238.8
87977,4095.5,369.8
87978,12194.9,964.4
87979,2156.0,243.0
87980,7354.4,574.0
87981,2896.7,392.6
87982,21456.8,1362.5
87983,1657.4,176.0
87984,1503.8,239.8
87985,3595.5,451.9
87986,1025.1,137.2
87987,3646.1,348.8
87988,5703.4,721.7
87989,3045.6,364.7
87990,28016.3,2020.1
87991,3461.6,332.4
87992,5377.9,660.8
87993,1203.5,166.1
87994,3055.1,340.0
87995,2493.0,350.9
87996,781.3,114.9
87997,2923.8,344.3
87998,4136.6,381.4
87999,3105.9,340.2
88000,1903.1,274.2
88001,3646.5,444.8
88002,7319.3,722.0
88003,3419.3,297.9
88004,2928.0,396.8
88005,5967.8,473.3
88006,6829.6,707.6
88007,1305.0,173.1
88008,5823.6,801.5
88009,9629.6,786.6
88010,5950.5,643.7
88011,5812.4,529.6
88012,2640.8,371.4
88013,13910.4,941.8
88014,4585.1,608.1
88015,2900.7,314.8
88016,5602.4,569.6
88017,3092.6,285.4
88018,4348.5,459.7
88019,2439.2,250.0
88020,15010.2,883.3
88021,6315.2,531.6
88022,2750.8,320.6
88023,3354.8,399.3
88024,3509.6,440.7
88025,12133.6,1363.5
88026,36086.3,2470.1
88027,1778.0,271.0
88028,2604.7,263.2
88029,23270.8,1286.3
88030,5011.9,580.8
88031,1811.7,217.9
88032,2075.7,278.9
88033,2019.6,185.4
88034,9303.4,876.6
88035,2481.8,322.8
88036,5011.1,530.6
88037,1528.8,206.3
88038,3201.1,501.2
88039,885.0,126.5
88040,3277.6,464.8
88041,3922.4,459.9
88042,2448.9,311.2
88043,8778.2,1071.5
88044,2614.7,345.9
88046,1501.9,212.1
88047,3018.0,345.2
88048,19433.0,1204.7
88049,1294.0,166.3
88050,765.7,100.8
88051,1176.7,126.8
88052,4312.8,471.4
88053,1351.7,134.9
88054,1640.6,159.6
88055,1636.1,196.5
88056,1539.0,259.6
88057,4064.7,449.3
88058,3656.1,476.5
88059,644.8,95.7
88060,1813.5,188.1
88061,5882.1,523.3
88062,1494.7,179.0
88063,1631.0,176.9
88064,2412.3,374.2
88065,23717.7,1392.5
88066,1848.5,246.3
88067,1439.2,196.7
88068,1220.0,167.1
88069,1523.2,209.7
88070,2786.8,297.1
88072,3448.5,375.0
88073,12455.4,1213.1
88074,9193.4,990.8
88075,3022.7,297.8
88076,1637.8,192.7
88077,5762.5,645.9
88078,1046.4,121.9
88079,2437.7,215.3
88080,13326.4,1148.7
88081,4826.2,602.5
88082,21851.8,1264.6
88083,188.1,37.4
88084,4109.8,506.6
88085,2210.8,254.3
88086,941.3,102.4
88087,2100.2,289.8
88088,1459.5,181.0
88089,13833.9,1183.5
88090,2906.2,327.7
88091,1707.3,248.0
88092,2742.9,290.3
88093,2031.1,185.2
88094,4460.0,636.5
88095,3060.9,354.5
88096,10195.4,1259.4
88097,1137.8,157.3
88098,5615.3,587.3
88099,7359.5,867.5
88100,3665.2,464.3
88101,2107.4,277.6
88102,4221.2,438.4
88103,3485.8,324.0
88104,23797.8,1492.1
88105,2157.9,330.3
88106,7578.9,784.1
88107,3099.3,407.5
88108,3495.6,414.0
88109,3116.7,339.6
88110,1243.4,174.6
88111,2159.3,271.8
88112,23577.7,1335.3
88113,5411.9,615.9
88114,1721.7,232.7
88115,1404.5,182.8
88116,33.9,3.8
88117,4613.0,570.2
88118,1063.3,125.7
88119,3226.5,355.2
88120,3513.7,409.5
88121,9927.9,934.6
88122,1176.3,147.4
88124,2804.0,284.3
88125,3364.2,375.1
88126,1756.2,194.1
88127,4172.6,527.4
88128,25382.0,1483.5
88129,3947.2,616.0
88130,28099.3,1774.0
88131,1831.6,203.4
88132,2370.6,302.8
88133,6939.8,821.2
88134,4790.1,612.9
88135,3787.0,422.7
88136,891.1,123.0
88137,3745.1,439.9
88138,2766.7,255.2
88139,10168.9,835.6
88140,13140.3,1061.7
88141,3166.7,345.5
88142,694.8,87.4
88143,4472.0,476.1
88144,1830.3,239.5
88145,2528.2,260.8
88146,3863.6,506.3
88148,31191.4,2177.4
88149,14250.9,1026.9
88150,2734.5,302.2
88151,867.0,134.4
88152,4262.9,473.9
88153,1874.9,189.5
88154,1201.3,124.0
88155,2474.7,274.1
88156,1797.9,259.2
88157,2392.6,231.5
88158,8329.5,988.2
88159,21377.8,1282.9
88160,5651.3,531.1
88161,2620.0,294.8
88162,1760.8,246.1
88163,6652.5,695.8
88164,5386.1,605.7
88165,2629.7,357.2
88166,5100.1,507.2
88167,1119.3,167.4
88168,1687.7,219.7
88169,2082.2,277.7
88170,1536.6,150.9
88171,4047.1,563.0
88172,5115.5,639.0
88173,1031.0,165.1
88174,1156.1,158.4
88176,3188.1,338.9
88177,3204.3,375.6
88178,2952.1,263.5
88179,3000.6,382.2
88180,3280.9,337.4
88181,2259.0,267.4
88182,2408.2,266.7
88183,379.1,63.3
88184,5339.0,495.0
88185,1437.2,150.9
88186,20872.1,1517.1
88187,1254.7,188.5
88188,12603.1,1005.0
88189,1916.3,270.7
88190,2004.2,202.3
88191,5456.2,550.8
88192,1687.8,218.9
88193,1390.7,159.3
88194,1412.3,146.4
88195,1300.8,126.8
88196,930.8,128.2
88197,6136.2,651.0
88198,1839.5,207.5
88199,1779.2,229.5
88200,5949.7,724.0
88201,1381.7,193.9
88202,15744.2,1197.3
88203,1898.1,194.8
88204,1390.6,123.7
88205,6161.9,663.9
88206,2004.2,282.0
88207,26184.4,1704.7
88208,1857.9,208.4
88209,987.6,147.0
88210,2357.2,247.1
88211,2306.1,249.0
88212,2235.9,297.9
88213,12449.4,1044.1
88214,4945.9,532.3
88215,4283.0,440.4
88216,2238.2,307.0
88217,1402.4,171.0
88218,2485.0,281.7
88219,2282.3,296.5
88220,3625.8,372.7
88221,2853.1,402.8
88222,2096.5,297.6
88223,1629.0,181.9
88224,9482.2,903.7
88225,3442.6,316.5
88226,16526.5,996.4
88227,1595.8,241.8
88228,5363.5,649.2
88229,3238.7,406.8
88230,27914.1,1725.3
88231,1170.9,163.9
88233,3939.0,430.5
88234,4628.6,468.0
88235,3389.3,460.2
88236,2181.7,305.1
88237,1995.3,240.1
88238,12295.2,924.5
88240,2354.3,278.7
88241,4944.1,362.4
88242,3001.1,355.2
88243,6337.5,828.0
88244,3424.4,447.2
88245,2415.3,308.3
88246,6616.5,632.8
88247,1524.1,181.0
88248,1612.9,166.1
88249,4066.3,454.2
88250,1619.4,170.9
88251,3173.0,419.9
88253,3836.6,440.0
88254,1835.0,234.9
88256,3556.1,494.1
88257,3312.4,387.5
88258,21158.6,1595.4
88259,1233.0,179.7
88260,1225.7,140.4
88261,23061.1,1592.1
88262,6606.4,788.5
88263,6579.7,621.7
88264,28273.7,1763.7
88265,24453.1,1387.6
88266,1311.0,187.0
88267,2850.1,355.6
88268,22996.7,1275.2
88269,2630.1,355.0
88270,4727.4,448.8
88271,2232.7,266.8
88272,2743.5,374.8
88273,22489.4,1213.0
88274,15001.9,1222.0
88275,2199.6,309.3
88276,2161.2,340.6
88277,2091.7,254.0
88278,1554.1,228.4
88279,3370.7,330.3
88280,1770.5,155.2
88281,2470.6,223.9
88282,1584.6,164.1
88283,5859.7,834.7
88284,2818.6,380.5
88285,1757.9,223.6
88286,2739.6,255.4
88287,2502.7,328.5
88288,1323.8,127.9
88289,4909.7,615.5
88290,16464.2,1091.8
88291,5624.5,600.3
88292,1660.1,182.2
88293,23376.9,1292.8
88294,3573.3,319.8
88295,3126.6,405.4
88296,2152.9,271.9
88297,1800.0,196.5
88298,2464.9,290.4
88299,2943.9,370.4
88300,1313.1,138.6
88301,2624.7,328.9
88302,884.2,140.3
88303,12348.7,1011.2
88304,1415.2,147.3
88305,4488.3,394.3
88306,2216.7,247.3
88307,2125.7,189.3
88308,1390.4,143.8
88309,20552.1,1471.2
88310,1385.4,146.2
88311,829.0,114.9
88312,1894.1,268.5
88313,4116.4,527.0
88314,3220.5,383.2
88315,3019.6,272.2
88316,2232.9,256.8
88317,8064.8,529.7
88318,1816.1,213.8
88319,1419.1,140.9
88320,28126.0,1688.5
88321,1332.1,206.1
88322,29684.2,1935.6
88323,7374.8,769.8
88324,27383.5,1728.0
88325,2180.3,228.9
88326,7246.1,807.1
88327,7679.4,724.2
88328,4483.4,425.6
88329,6940.3,821.1
88330,4111.2,380.2
88331,1193.3,194.7
88332,4888.3,537.5
88333,15152.3,1243.2
88334,3075.0,352.3
88335,5430.4,542.0
88336,1615.6,230.2
88337,3819.3,331.6
88338,3142.1,424.9
88339,39964.8,2784.6
88340,2116.3,223.1
88341,24240.2,1536.5
88342,1808.7,238.8
88343,18660.9,1402.6
88344,3260.6,339.3
88345,12751.4,1152.2
88346,1952.8,250.4
88347,4617.0,476.9
88348,3404.0,435.0
88349,3100.1,284.3
88350,986.8,117.2
88351,1279.5,121.8
88352,2029.2,234.4
88353,12879.6,1039.9
88354,5175.2,536.5
88355,20188.7,1604.7
88356,4254.0,489.2
88357,15143.0,998.0
88358,4640.6,453.9
88361,14342.9,1126.0
88362,3120.8,364.6
88363,23030.4,1353.8
88364,851.7,118.0
88365,1231.8,110.2
88366,25811.4,1663.6
88367,740.0,91.7
88368,8997.7,668.6
88369,3669.4,304.9
88370,5737.4,694.3
88371,7285.8,703.2
88372,2217.3,244.3
88373,2258.3,229.1
88374,3013.5,307.1
88375,3574.7,415.3
88376,1977.3,287.3
88377,4746.9,457.7
88378,11828.5,1009.5
88379,3631.3,407.5
88380,738.4,98.3
88381,22119.2,1247.6
88382,11810.5,834.9
88383,3843.4,532.5
88384,1325.3,188.6
88385,1002.7,140.0
88386,6401.4,591.7
88387,9322.8,754.6
88388,1737.7,252.5
88389,6368.2,629.8
88390,5285.9,593.2
88391,662.1,108.1
88392,1579.9,165.5
88393,2589.1,313.2
88394,5435.7,519.2
88395,3220.8,427.9
88396,1379.3,180.8
88397,941.4,128.9
88398,2148.1,255.8
88399,4402.6,460.9
88400,3364.7,320.0
88401,4640.3,548.3
88402,13631.2,1141.2
88403,2221.3,315.2
88405,3584.0,461.1
88406,5772.2,639.7
88407,3019.9,324.3
88408,6385.8,546.4
88409,2135.1,317.1
88410,5240.0,610.8
88411,1139.1,159.0
88412,2906.2,396.5
88413,4981.9,488.0
88414,4123.8,512.1
88415,1266.7,112.3
88416,3694.8,443.5
88417,1728.1,228.8
88418,6170.2,474.9
88419,5878.8,515.5
88421,6358.7,671.1
88423,1815.2,178.1
88424,1433.2,172.2
88425,8311.1,858.9
88426,322.9,33.5
88427,2502.8,360.8
